Código Ámbito,Ámbito,Código área (M49),Área,Código Elemento,Elemento,Código Producto (CPC),Producto,Código año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01317"",""Papayas"",""2012"",""2012"",""toneladas"",""2000"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01317"",""Papayas"",""2013"",""2013"",""toneladas"",""2139.62"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01317"",""Papayas"",""2014"",""2014"",""toneladas"",""2208.18"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01317"",""Papayas"",""2015"",""2015"",""toneladas"",""2200.56"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01317"",""Papayas"",""2016"",""2016"",""toneladas"",""2206.85"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01317"",""Papayas"",""2017"",""2017"",""toneladas"",""2212.53"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01317"",""Papayas"",""2018"",""2018"",""toneladas"",""2208.62"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01317"",""Papayas"",""2019"",""2019"",""toneladas"",""2203.37"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01317"",""Papayas"",""2020"",""2020"",""toneladas"",""2206.44"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01317"",""Papayas"",""2021"",""2021"",""toneladas"",""2209.51"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01342.01"",""Peras"",""2010"",""2010"",""ha"",""20258"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01342.01"",""Peras"",""2011"",""2011"",""ha"",""24236"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01342.01"",""Peras"",""2012"",""2012"",""ha"",""24284"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01342.01"",""Peras"",""2013"",""2013"",""ha"",""27000"",""T"",""Cifra no oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01342.01"",""Peras"",""2014"",""2014"",""ha"",""23550"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01342.01"",""Peras"",""2015"",""2015"",""ha"",""22922"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01342.01"",""Peras"",""2016"",""2016"",""ha"",""22169"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01342.01"",""Peras"",""2017"",""2017"",""ha"",""20879"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01342.01"",""Peras"",""2018"",""2018"",""ha"",""24553"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01342.01"",""Peras"",""2019"",""2019"",""ha"",""20432"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01342.01"",""Peras"",""2020"",""2020"",""ha"",""21435"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01342.01"",""Peras"",""2021"",""2021"",""ha"",""24802"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01342.01"",""Peras"",""2010"",""2010"",""100 g/ha"",""330734"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01342.01"",""Peras"",""2011"",""2011"",""100 g/ha"",""335297"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01342.01"",""Peras"",""2012"",""2012"",""100 g/ha"",""339781"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01342.01"",""Peras"",""2013"",""2013"",""100 g/ha"",""329630"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01342.01"",""Peras"",""2014"",""2014"",""100 g/ha"",""298951"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01342.01"",""Peras"",""2015"",""2015"",""100 g/ha"",""270176"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01342.01"",""Peras"",""2016"",""2016"",""100 g/ha"",""235651"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01342.01"",""Peras"",""2017"",""2017"",""100 g/ha"",""247978"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01342.01"",""Peras"",""2018"",""2018"",""100 g/ha"",""230398"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01342.01"",""Peras"",""2019"",""2019"",""100 g/ha"",""290790"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01342.01"",""Peras"",""2020"",""2020"",""100 g/ha"",""307435"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01342.01"",""Peras"",""2021"",""2021"",""100 g/ha"",""255623"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01342.01"",""Peras"",""2010"",""2010"",""toneladas"",""670000"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01342.01"",""Peras"",""2011"",""2011"",""toneladas"",""812633"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01342.01"",""Peras"",""2012"",""2012"",""toneladas"",""825115"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01342.01"",""Peras"",""2013"",""2013"",""toneladas"",""890000"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01342.01"",""Peras"",""2014"",""2014"",""toneladas"",""704019"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01342.01"",""Peras"",""2015"",""2015"",""toneladas"",""619305"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01342.01"",""Peras"",""2016"",""2016"",""toneladas"",""522414"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01342.01"",""Peras"",""2017"",""2017"",""toneladas"",""517754"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01342.01"",""Peras"",""2018"",""2018"",""toneladas"",""565697"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01342.01"",""Peras"",""2019"",""2019"",""toneladas"",""594143"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01342.01"",""Peras"",""2020"",""2020"",""toneladas"",""659000"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01342.01"",""Peras"",""2021"",""2021"",""toneladas"",""634000"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01318"",""Piña tropical"",""2010"",""2010"",""ha"",""178"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01318"",""Piña tropical"",""2011"",""2011"",""ha"",""179"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01318"",""Piña tropical"",""2012"",""2012"",""ha"",""180"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01318"",""Piña tropical"",""2013"",""2013"",""ha"",""179"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01318"",""Piña tropical"",""2014"",""2014"",""ha"",""179"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01318"",""Piña tropical"",""2015"",""2015"",""ha"",""178"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01318"",""Piña tropical"",""2016"",""2016"",""ha"",""178"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01318"",""Piña tropical"",""2017"",""2017"",""ha"",""178"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01318"",""Piña tropical"",""2018"",""2018"",""ha"",""177"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01318"",""Piña tropical"",""2019"",""2019"",""ha"",""177"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01318"",""Piña tropical"",""2020"",""2020"",""ha"",""178"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01318"",""Piña tropical"",""2021"",""2021"",""ha"",""178"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01318"",""Piña tropical"",""2010"",""2010"",""100 g/ha"",""186231"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01318"",""Piña tropical"",""2011"",""2011"",""100 g/ha"",""186214"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01318"",""Piña tropical"",""2012"",""2012"",""100 g/ha"",""186111"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01318"",""Piña tropical"",""2013"",""2013"",""100 g/ha"",""185216"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01318"",""Piña tropical"",""2014"",""2014"",""100 g/ha"",""184375"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01318"",""Piña tropical"",""2015"",""2015"",""100 g/ha"",""184097"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01318"",""Piña tropical"",""2016"",""2016"",""100 g/ha"",""183662"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01318"",""Piña tropical"",""2017"",""2017"",""100 g/ha"",""183293"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01318"",""Piña tropical"",""2018"",""2018"",""100 g/ha"",""183598"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01318"",""Piña tropical"",""2019"",""2019"",""100 g/ha"",""183584"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01318"",""Piña tropical"",""2020"",""2020"",""100 g/ha"",""183398"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01318"",""Piña tropical"",""2021"",""2021"",""100 g/ha"",""183211"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01318"",""Piña tropical"",""2010"",""2010"",""toneladas"",""3317.44"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01318"",""Piña tropical"",""2011"",""2011"",""toneladas"",""3324.13"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01318"",""Piña tropical"",""2012"",""2012"",""toneladas"",""3350"",""E"",""Valor estimado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01318"",""Piña tropical"",""2013"",""2013"",""toneladas"",""3319.67"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01318"",""Piña tropical"",""2014"",""2014"",""toneladas"",""3293.44"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01318"",""Piña tropical"",""2015"",""2015"",""toneladas"",""3283.34"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01318"",""Piña tropical"",""2016"",""2016"",""toneladas"",""3271.31"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01318"",""Piña tropical"",""2017"",""2017"",""toneladas"",""3258.91"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01318"",""Piña tropical"",""2018"",""2018"",""toneladas"",""3255.9"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01318"",""Piña tropical"",""2019"",""2019"",""toneladas"",""3257.93"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01318"",""Piña tropical"",""2020"",""2020"",""toneladas"",""3256.05"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5510"",""Producción"",""01318"",""Piña tropical"",""2021"",""2021"",""toneladas"",""3254.5"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01321"",""Pomelos"",""2010"",""2010"",""ha"",""7685"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01321"",""Pomelos"",""2011"",""2011"",""ha"",""6383"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01321"",""Pomelos"",""2012"",""2012"",""ha"",""6207"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01321"",""Pomelos"",""2013"",""2013"",""ha"",""5137"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01321"",""Pomelos"",""2014"",""2014"",""ha"",""5706"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01321"",""Pomelos"",""2015"",""2015"",""ha"",""5353"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01321"",""Pomelos"",""2016"",""2016"",""ha"",""3882"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01321"",""Pomelos"",""2017"",""2017"",""ha"",""4850"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01321"",""Pomelos"",""2018"",""2018"",""ha"",""4708"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01321"",""Pomelos"",""2019"",""2019"",""ha"",""4695"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01321"",""Pomelos"",""2020"",""2020"",""ha"",""4660"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5312"",""Área cosechada"",""01321"",""Pomelos"",""2021"",""2021"",""ha"",""4656"",""I"",""Valor imputado"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01321"",""Pomelos"",""2010"",""2010"",""100 g/ha"",""245699"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01321"",""Pomelos"",""2011"",""2011"",""100 g/ha"",""270064"",""A"",""Cifra oficial"""
"QCL,""Cultivos y productos de ganadería"",""032"",""Argentina"",""5419"",""Rendimiento"",""01321"",""Pomelos"",""2012"",""2012"",""100 g/ha"",""212979"",""A"",""Cifra oficial"""
